DistType,Model,Bootstrap,Metric,Estimate
CD,log_normal,781,PeakEffect,0.09102482868495447
CD,log_normal,781,HalfMaximumLow,0.8838735892120114
CD,log_normal,781,HalfMaximumHigh,2.6567522031859934
CD,log_normal,781,EffectAtKPlus1,0.06641651994184446
CD,log_normal,781,EffectAtKPlus10,0.0188844181228051
CD,log_normal,781,LocalComponentAtKPlus10,2.2931598452336638e-05
CD,log_normal,782,Baseline,0.00412253358588811
CD,log_normal,782,Amplitude,0.08735604045043192
CD,log_normal,782,PeakDistance,1.5116171816963229
CD,log_normal,782,PeakEffect,0.09147857403632004
CD,log_normal,782,HalfMaximumLow,0.9481474414891323
CD,log_normal,782,HalfMaximumHigh,2.409948499582303
CD,log_normal,782,EffectAtKPlus1,0.05482963878630709
CD,log_normal,782,EffectAtKPlus10,0.0041235373893000055
CD,log_normal,782,LocalComponentAtKPlus10,1.0038034118954597e-06
CD,log_normal,783,Baseline,0.07456770052484743
CD,log_normal,783,Amplitude,-0.07387547175741939
CD,log_normal,783,PeakDistance,5.438973529531331
CD,log_normal,783,PeakEffect,0.0006922287674280408
CD,log_normal,783,HalfMaximumLow,2.9263858887383734
CD,log_normal,783,HalfMaximumHigh,10.108862665304917
CD,log_normal,783,EffectAtKPlus1,0.07414983301850026
CD,log_normal,783,EffectAtKPlus10,0.036732541098132954
CD,log_normal,783,LocalComponentAtKPlus10,-0.037835159426714476
CD,log_normal,784,Baseline,0.011772943364576703
CD,log_normal,784,Amplitude,0.07951268120238641
CD,log_normal,784,PeakDistance,1.5005256939746987
CD,log_normal,784,PeakEffect,0.09128562456696312
CD,log_normal,784,HalfMaximumLow,0.7921995884527934
CD,log_normal,784,HalfMaximumHigh,2.8421844584338873
CD,log_normal,784,EffectAtKPlus1,0.07188078353050728
CD,log_normal,784,EffectAtKPlus10,0.011949154156348034
CD,log_normal,784,LocalComponentAtKPlus10,0.00017621079177133035
CD,log_normal,785,Baseline,0.01528736488032739
CD,log_normal,785,Amplitude,0.0957214048332112
CD,log_normal,785,PeakDistance,1.569333556115467
CD,log_normal,785,PeakEffect,0.1110087697135386
CD,log_normal,785,HalfMaximumLow,0.9841963023567459
CD,log_normal,785,HalfMaximumHigh,2.5023542604789357
CD,log_normal,785,EffectAtKPlus1,0.06542727754956053
CD,log_normal,785,EffectAtKPlus10,0.015289096749019532
CD,log_normal,785,LocalComponentAtKPlus10,1.7318686921421328e-06
CD,log_normal,786,Baseline,0.01291839508963229
CD,log_normal,786,Amplitude,0.08369025159167258
CD,log_normal,786,PeakDistance,1.5533322351738574
CD,log_normal,786,PeakEffect,0.09660864668130487
CD,log_normal,786,HalfMaximumLow,0.9599565159386356
CD,log_normal,786,HalfMaximumHigh,2.5134899266462725
CD,log_normal,786,EffectAtKPlus1,0.059756414077537665
CD,log_normal,786,EffectAtKPlus10,0.012920999937475258
CD,log_normal,786,LocalComponentAtKPlus10,2.6048478429675087e-06
CD,log_normal,787,Baseline,0.07272146049357406
CD,log_normal,787,Amplitude,-0.06507471039469125
CD,log_normal,787,PeakDistance,5.288796710090645
CD,log_normal,787,PeakEffect,0.007646750098882812
CD,log_normal,787,HalfMaximumLow,2.871323414963113
CD,log_normal,787,HalfMaximumHigh,9.741630112059308
CD,log_normal,787,EffectAtKPlus1,0.07234554752439531
CD,log_normal,787,EffectAtKPlus10,0.04209984662399633
CD,log_normal,787,LocalComponentAtKPlus10,-0.030621613869577728
CD,log_normal,788,Baseline,0.014276038352423711
CD,log_normal,788,Amplitude,0.08577369415065982
CD,log_normal,788,PeakDistance,1.5855221284995344
CD,log_normal,788,PeakEffect,0.10004973250308352
CD,log_normal,788,HalfMaximumLow,0.9489304433962875
CD,log_normal,788,HalfMaximumHigh,2.649172484090976
CD,log_normal,788,EffectAtKPlus1,0.06332900225725395
CD,log_normal,788,EffectAtKPlus10,0.014287485151800618
CD,log_normal,788,LocalComponentAtKPlus10,1.1446799376906708e-05
CD,log_normal,789,Baseline,0.009681163107107794
CD,log_normal,789,Amplitude,0.10772709102945258
CD,log_normal,789,PeakDistance,1.515693849911149
CD,log_normal,789,PeakEffect,0.11740825413656036
CD,log_normal,789,HalfMaximumLow,0.9955163789581761
CD,log_normal,789,HalfMaximumHigh,2.3076745849854032
CD,log_normal,789,EffectAtKPlus1,0.06434454893739987
CD,log_normal,789,EffectAtKPlus10,0.009681256060069173
CD,log_normal,789,LocalComponentAtKPlus10,9.295296137835918e-08
CD,log_normal,790,Baseline,0.02008788877978539
CD,log_normal,790,Amplitude,0.0703642671573607
CD,log_normal,790,PeakDistance,1.7179103840836427
CD,log_normal,790,PeakEffect,0.09045215593714609
CD,log_normal,790,HalfMaximumLow,1.0490486114630193
CD,log_normal,790,HalfMaximumHigh,2.8132310128380014
CD,log_normal,790,EffectAtKPlus1,0.050639580740882165
CD,log_normal,790,EffectAtKPlus10,0.020098071511158153
CD,log_normal,790,LocalComponentAtKPlus10,1.0182731372761905e-05
CD,log_normal,791,Baseline,0.016549696510605692
CD,log_normal,791,Amplitude,0.12237196542243073
CD,log_normal,791,PeakDistance,1.3822727829093135
CD,log_normal,791,PeakEffect,0.13892166193303643
CD,log_normal,791,HalfMaximumLow,0.923800221304622
CD,log_normal,791,HalfMaximumHigh,2.068280567927916
CD,log_normal,791,EffectAtKPlus1,0.0947880923734111
CD,log_normal,791,EffectAtKPlus10,0.016549703257178555
CD,log_normal,791,LocalComponentAtKPlus10,6.7465728628701704e-09
CD,log_normal,792,Baseline,0.014421812800744269
CD,log_normal,792,Amplitude,0.06794752855104276
CD,log_normal,792,PeakDistance,1.6624207796531176
CD,log_normal,792,PeakEffect,0.08236934135178703
CD,log_normal,792,HalfMaximumLow,1.0138035328955317
CD,log_normal,792,HalfMaximumHigh,2.726014221640379
CD,log_normal,792,EffectAtKPlus1,0.04709741065555553
CD,log_normal,792,EffectAtKPlus10,0.014429222269287622
CD,log_normal,792,LocalComponentAtKPlus10,7.409468543353309e-06
CD,log_normal,793,Baseline,0.0185038450936762
CD,log_normal,793,Amplitude,0.10310636840174228
CD,log_normal,793,PeakDistance,1.585111469987085
CD,log_normal,793,PeakEffect,0.12161021349541848
CD,log_normal,793,HalfMaximumLow,1.0906157628069861
CD,log_normal,793,HalfMaximumHigh,2.3038163008187564
CD,log_normal,793,EffectAtKPlus1,0.054510703959695414
CD,log_normal,793,EffectAtKPlus10,0.018503850202772416
CD,log_normal,793,LocalComponentAtKPlus10,5.109096215538678e-09
CD,log_normal,794,Baseline,0.013825423506998693
CD,log_normal,794,Amplitude,0.07186337414410272
CD,log_normal,794,PeakDistance,1.5378594820262768
CD,log_normal,794,PeakEffect,0.08568879765110142
CD,log_normal,794,HalfMaximumLow,0.8726438030401644
CD,log_normal,794,HalfMaximumHigh,2.7101685455380187
CD,log_normal,794,EffectAtKPlus1,0.06200087290472994
CD,log_normal,794,EffectAtKPlus10,0.013862580995018697
CD,log_normal,794,LocalComponentAtKPlus10,3.7157488020004084e-05
CD,log_normal,795,Baseline,0.010054970851292692
CD,log_normal,795,Amplitude,0.08879552208144942
CD,log_normal,795,PeakDistance,1.5654896055732839
CD,log_normal,795,PeakEffect,0.09885049293274212
CD,log_normal,795,HalfMaximumLow,0.9796607021153413
CD,log_normal,795,HalfMaximumHigh,2.501639291916248
CD,log_normal,795,EffectAtKPlus1,0.05717176182019682
CD,log_normal,795,EffectAtKPlus10,0.010056697422945194
CD,log_normal,795,LocalComponentAtKPlus10,1.726571652501882e-06
CD,log_normal,796,Baseline,0.07192235464586386
CD,log_normal,796,Amplitude,-0.0734476641933889
CD,log_normal,796,PeakDistance,4.984483084261083
CD,log_normal,796,PeakEffect,-0.0015253095475250417
CD,log_normal,796,HalfMaximumLow,3.2231868257156906
CD,log_normal,796,HalfMaximumHigh,7.708231933396594
CD,log_normal,796,EffectAtKPlus1,0.07191634099163494
CD,log_normal,796,EffectAtKPlus10,0.05938617537691475
CD,log_normal,796,LocalComponentAtKPlus10,-0.012536179268949108
CD,log_normal,797,Baseline,0.017286364452021755
CD,log_normal,797,Amplitude,0.08261540088784627
CD,log_normal,797,PeakDistance,1.6411555723392388
CD,log_normal,797,PeakEffect,0.09990176533986803
CD,log_normal,797,HalfMaximumLow,1.0286178999405893
CD,log_normal,797,HalfMaximumHigh,2.61845687575114
CD,log_normal,797,EffectAtKPlus1,0.0551804100619344
CD,log_normal,797,EffectAtKPlus10,0.017288950593173206
CD,log_normal,797,LocalComponentAtKPlus10,2.586141151450505e-06
CD,log_normal,798,Baseline,0.017229462628025
CD,log_normal,798,Amplitude,0.07612214301713999
CD,log_normal,798,PeakDistance,1.4515814277694898
CD,log_normal,798,PeakEffect,0.09335160564516498
CD,log_normal,798,HalfMaximumLow,0.9288232960357307
CD,log_normal,798,HalfMaximumHigh,2.268557055403844
CD,log_normal,798,EffectAtKPlus1,0.06419854435405825
CD,log_normal,798,EffectAtKPlus10,0.017229643428469617
CD,log_normal,798,LocalComponentAtKPlus10,1.808004446157696e-07
CD,log_normal,799,Baseline,0.022384722135106946
CD,log_normal,799,Amplitude,0.07894345801103848
CD,log_normal,799,PeakDistance,1.4544952791601753
CD,log_normal,799,PeakEffect,0.10132818014614543
CD,log_normal,799,HalfMaximumLow,0.9038844635107999
CD,log_normal,799,HalfMaximumHigh,2.3405165178767993
CD,log_normal,799,EffectAtKPlus1,0.07374122182842702
CD,log_normal,799,EffectAtKPlus10,0.022385619684886105
CD,log_normal,799,LocalComponentAtKPlus10,8.975497791594012e-07
CD,log_normal,800,Baseline,0.006242544987653035
CD,log_normal,800,Amplitude,0.09450039086629461
CD,log_normal,800,PeakDistance,1.4373644174134905
CD,log_normal,800,PeakEffect,0.10074293585394764
CD,log_normal,800,HalfMaximumLow,0.9200060739311714
CD,log_normal,800,HalfMaximumHigh,2.2456552483597934
CD,log_normal,800,EffectAtKPlus1,0.06600030349155928
CD,log_normal,800,EffectAtKPlus10,0.006242738121863243
CD,log_normal,800,LocalComponentAtKPlus10,1.9313421020794586e-07
CD,log_normal,801,Baseline,0.012138920747131975
CD,log_normal,801,Amplitude,0.0989228403246403
CD,log_normal,801,PeakDistance,1.3735680631545357
CD,log_normal,801,PeakEffect,0.11106176107177228
CD,log_normal,801,HalfMaximumLow,0.8448589634617543
CD,log_normal,801,HalfMaximumHigh,2.2331410397630362
CD,log_normal,801,EffectAtKPlus1,0.0857409470350601
CD,log_normal,801,EffectAtKPlus10,0.012139859558349626
CD,log_normal,801,LocalComponentAtKPlus10,9.388112176510199e-07
CD,log_normal,802,Baseline,0.009373769890704965
CD,log_normal,802,Amplitude,0.07248488732757954
CD,log_normal,802,PeakDistance,1.3006660606862044
CD,log_normal,802,PeakEffect,0.0818586572182845
CD,log_normal,802,HalfMaximumLow,0.6134437464641238
CD,log_normal,802,HalfMaximumHigh,2.7577625677530766
CD,log_normal,802,EffectAtKPlus1,0.07596501868342967
CD,log_normal,802,EffectAtKPlus10,0.009813187704816106
CD,log_normal,802,LocalComponentAtKPlus10,0.0004394178141111406
CD,log_normal,803,Baseline,0.002414180081915569
CD,log_normal,803,Amplitude,0.08894519565079624
CD,log_normal,803,PeakDistance,1.4979241603756923
CD,log_normal,803,PeakEffect,0.09135937573271181
CD,log_normal,803,HalfMaximumLow,0.8167624235841484
CD,log_normal,803,HalfMaximumHigh,2.747159670239229
CD,log_normal,803,EffectAtKPlus1,0.06780145050438158
CD,log_normal,803,EffectAtKPlus10,0.0025140285251642846
CD,log_normal,803,LocalComponentAtKPlus10,9.984844324871555e-05
CD,log_normal,804,Baseline,0.012518814144524784
CD,log_normal,804,Amplitude,0.08051719088095778
CD,log_normal,804,PeakDistance,1.5355250749988505
CD,log_normal,804,PeakEffect,0.09303600502548257
CD,log_normal,804,HalfMaximumLow,0.9956788840647434
CD,log_normal,804,HalfMaximumHigh,2.3680699607936133
CD,log_normal,804,EffectAtKPlus1,0.053336368858310834
CD,log_normal,804,EffectAtKPlus10,0.01251900219370705
CD,log_normal,804,LocalComponentAtKPlus10,1.8804918226582312e-07
CD,log_normal,805,Baseline,0.022963154564068493
CD,log_normal,805,Amplitude,0.05321138547963611
CD,log_normal,805,PeakDistance,1.5249682679144645
CD,log_normal,805,PeakEffect,0.07617454004370461
CD,log_normal,805,HalfMaximumLow,0.8472761563999345
CD,log_normal,805,HalfMaximumHigh,2.744711037340153
CD,log_normal,805,EffectAtKPlus1,0.060186367912489415
CD,log_normal,805,EffectAtKPlus10,0.023007166850737965
CD,log_normal,805,LocalComponentAtKPlus10,4.4012286669472406e-05
CD,log_normal,806,Baseline,0.012973388174881122
CD,log_normal,806,Amplitude,0.0631990337265707
CD,log_normal,806,PeakDistance,1.6125278144556725
CD,log_normal,806,PeakEffect,0.07617242190145182
CD,log_normal,806,HalfMaximumLow,0.8680119449503618
CD,log_normal,806,HalfMaximumHigh,2.99563383605497
CD,log_normal,806,EffectAtKPlus1,0.05480980274031608
CD,log_normal,806,EffectAtKPlus10,0.013127421030608523
CD,log_normal,806,LocalComponentAtKPlus10,0.00015403285572740053
CD,log_normal,807,Baseline,0.009770789500769478
CD,log_normal,807,Amplitude,0.07812045475353037
CD,log_normal,807,PeakDistance,1.5166217390557144
CD,log_normal,807,PeakEffect,0.08789124425429985
CD,log_normal,807,HalfMaximumLow,0.944642920093206
CD,log_normal,807,HalfMaximumHigh,2.434932237833772
CD,log_normal,807,EffectAtKPlus1,0.055458520206647814
CD,log_normal,807,EffectAtKPlus10,0.009772092794035056
CD,log_normal,807,LocalComponentAtKPlus10,1.3032932655778623e-06
CD,log_normal,808,Baseline,0.01842380836953612
CD,log_normal,808,Amplitude,0.06457072736801797
CD,log_normal,808,PeakDistance,1.75642732944361
CD,log_normal,808,PeakEffect,0.0829945357375541
CD,log_normal,808,HalfMaximumLow,1.0705156680496397
CD,log_normal,808,HalfMaximumHigh,2.8818232704963624
CD,log_normal,808,EffectAtKPlus1,0.04475376408605043
CD,log_normal,808,EffectAtKPlus10,0.01843626847363171
CD,log_normal,808,LocalComponentAtKPlus10,1.2460104095588648e-05
CD,log_normal,809,Baseline,0.01315636594121203
CD,log_normal,809,Amplitude,0.08130603661046636
CD,log_normal,809,PeakDistance,1.4346840533642435
CD,log_normal,809,PeakEffect,0.09446240255167838
CD,log_normal,809,HalfMaximumLow,0.8335661912214842
CD,log_normal,809,HalfMaximumHigh,2.4692920066269175
CD,log_normal,809,EffectAtKPlus1,0.07301188150202256
CD,log_normal,809,EffectAtKPlus10,0.013167872289757425
CD,log_normal,809,LocalComponentAtKPlus10,1.150634854539534e-05
CD,log_normal,810,Baseline,0.015198270381156126
CD,log_normal,810,Amplitude,0.07769813944021016
CD,log_normal,810,PeakDistance,1.5818602980619536
CD,log_normal,810,PeakEffect,0.09289640982136628
CD,log_normal,810,HalfMaximumLow,1.0144010069566147
CD,log_normal,810,HalfMaximumHigh,2.4667582005778455
CD,log_normal,810,EffectAtKPlus1,0.05232560188684271
CD,log_normal,810,EffectAtKPlus10,0.015198777627054775
CD,log_normal,810,LocalComponentAtKPlus10,5.072458986489503e-07
CD,log_normal,811,Baseline,0.004260784929577991
CD,log_normal,811,Amplitude,0.12194492475693318
CD,log_normal,811,PeakDistance,1.5168717609413207
CD,log_normal,811,PeakEffect,0.12620570968651118
CD,log_normal,811,HalfMaximumLow,0.9241775931956868
CD,log_normal,811,HalfMaximumHigh,2.48967293308314
CD,log_normal,811,EffectAtKPlus1,0.07896046038052666
CD,log_normal,811,EffectAtKPlus10,0.004266097286992456
CD,log_normal,811,LocalComponentAtKPlus10,5.312357414464716e-06
CD,log_normal,812,Baseline,0.020159766214690476
CD,log_normal,812,Amplitude,0.10368174491140157
CD,log_normal,812,PeakDistance,1.5155133505294975
CD,log_normal,812,PeakEffect,0.12384151112609204
CD,log_normal,812,HalfMaximumLow,1.0458471324786698
CD,log_normal,812,HalfMaximumHigh,2.196096010886167
CD,log_normal,812,EffectAtKPlus1,0.06356235708478736
CD,log_normal,812,EffectAtKPlus10,0.020159767898899426
CD,log_normal,812,LocalComponentAtKPlus10,1.6842089493873669e-09
CD,log_normal,813,Baseline,0.058030521842816624
CD,log_normal,813,Amplitude,-0.08841301217494849
CD,log_normal,813,PeakDistance,4.35584529704322
CD,log_normal,813,PeakEffect,-0.030382490332131862
CD,log_normal,813,HalfMaximumLow,3.7209492515499476
CD,log_normal,813,HalfMaximumHigh,5.099072029501677
CD,log_normal,813,EffectAtKPlus1,0.058030521842816624
CD,log_normal,813,EffectAtKPlus10,0.058030521471887794
CD,log_normal,813,LocalComponentAtKPlus10,-3.7092882931855087e-10
CD,log_normal,814,Baseline,0.02683819757573834
CD,log_normal,814,Amplitude,0.05831886220315592
CD,log_normal,814,PeakDistance,1.6510044179057688
CD,log_normal,814,PeakEffect,0.08515705977889426
CD,log_normal,814,HalfMaximumLow,1.0066178256589216
CD,log_normal,814,HalfMaximumHigh,2.707895209544969
CD,log_normal,814,EffectAtKPlus1,0.05546016465397954
CD,log_normal,814,EffectAtKPlus10,0.0268441749861582
CD,log_normal,814,LocalComponentAtKPlus10,5.977410419858581e-06
CD,log_normal,815,Baseline,0.009014804539783327
CD,log_normal,815,Amplitude,0.08047725997419328
CD,log_normal,815,PeakDistance,1.4986014179840264
CD,log_normal,815,PeakEffect,0.08949206451397661
CD,log_normal,815,HalfMaximumLow,0.8816355212463278
CD,log_normal,815,HalfMaximumHigh,2.547318201073546
CD,log_normal,815,EffectAtKPlus1,0.06279665740387338
CD,log_normal,815,EffectAtKPlus10,0.009026084293563157
CD,log_normal,815,LocalComponentAtKPlus10,1.1279753779829677e-05
CD,log_normal,816,Baseline,0.012643366486957805
CD,log_normal,816,Amplitude,0.09442547130506208
CD,log_normal,816,PeakDistance,1.430997964157599
CD,log_normal,816,PeakEffect,0.1070688377920199
CD,log_normal,816,HalfMaximumLow,0.9293883834060824
CD,log_normal,816,HalfMaximumHigh,2.203336312337419
CD,log_normal,816,EffectAtKPlus1,0.0711955862277609
CD,log_normal,816,EffectAtKPlus10,0.012643440041086858
CD,log_normal,816,LocalComponentAtKPlus10,7.355412905314662e-08
CD,log_normal,817,Baseline,0.029263401771938303
CD,log_normal,817,Amplitude,0.10929364240572356
CD,log_normal,817,PeakDistance,1.466018912886841
CD,log_normal,817,PeakEffect,0.13855704417766188
CD,log_normal,817,HalfMaximumLow,1.0400437591221001
CD,log_normal,817,HalfMaximumHigh,2.0664625253422626
CD,log_normal,817,EffectAtKPlus1,0.07547678680751721
CD,log_normal,817,EffectAtKPlus10,0.029263401813781162
CD,log_normal,817,LocalComponentAtKPlus10,4.1842859038743185e-11
CD,log_normal,818,Baseline,0.015969603572743758
CD,log_normal,818,Amplitude,0.07680948695239352
CD,log_normal,818,PeakDistance,1.6200989370614167
CD,log_normal,818,PeakEffect,0.09277909052513728
CD,log_normal,818,HalfMaximumLow,1.019487660966654
CD,log_normal,818,HalfMaximumHigh,2.5745486349278957
CD,log_normal,818,EffectAtKPlus1,0.0521751744613978
CD,log_normal,818,EffectAtKPlus10,0.015971330192146506
CD,log_normal,818,LocalComponentAtKPlus10,1.7266194027483472e-06
CD,log_normal,819,Baseline,0.004007961465473247
CD,log_normal,819,Amplitude,0.09140197328685816
CD,log_normal,819,PeakDistance,1.4297979105061716
CD,log_normal,819,PeakEffect,0.09540993475233141
CD,log_normal,819,HalfMaximumLow,0.8850353326180799
CD,log_normal,819,HalfMaximumHigh,2.3098762157216632
CD,log_normal,819,EffectAtKPlus1,0.06619539172502202
CD,log_normal,819,EffectAtKPlus10,0.004008987052873077
CD,log_normal,819,LocalComponentAtKPlus10,1.0255873998301496e-06
CD,log_normal,820,Baseline,0.019093162874172724
CD,log_normal,820,Amplitude,0.10355122125065948
CD,log_normal,820,PeakDistance,1.4777005238553498
CD,log_normal,820,PeakEffect,0.1226443841248322
CD,log_normal,820,HalfMaximumLow,1.0043211386673672
CD,log_normal,820,HalfMaximumHigh,2.17420380208246
CD,log_normal,820,EffectAtKPlus1,0.07006912341251842
CD,log_normal,820,EffectAtKPlus10,0.019093167190134624
CD,log_normal,820,LocalComponentAtKPlus10,4.315961900369647e-09
CD,log_normal,821,Baseline,0.014178326960192122
CD,log_normal,821,Amplitude,0.08487797228755996
CD,log_normal,821,PeakDistance,1.6214330169410156
CD,log_normal,821,PeakEffect,0.09905629924775208
CD,log_normal,821,HalfMaximumLow,0.9822558826037049
CD,log_normal,821,HalfMaximumHigh,2.6765378298957385
CD,log_normal,821,EffectAtKPlus1,0.05873231472096202
CD,log_normal,821,EffectAtKPlus10,0.014187504473086983
CD,log_normal,821,LocalComponentAtKPlus10,9.1775128948611e-06
CD,log_normal,822,Baseline,0.01565963784577073
