Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,PositionInSentence,SentenceLength,RelativePosition,RelativeBin,DistType,MapSentenceIndex,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,Offset,ItemID,Condition
P096,Story7,CD,enjoys,269.3999999761581,K-2,79,4,5.596197263887763,1,False,7,1,16.842409437412936,6,78.0,6.118537629513982,Story7_CD_w79,-0.4773897021723865,7,24,0.30434782608695654,0.35,CD,4,K-2,79,79,enjoys,enjoys,-2,CD_Story7_s4_d79_o79_K-2,CD
P096,Story7,CD,biting,239.0999999523629,K-1,80,4,5.476881874265044,1,False,7,1,17.37330093526844,6,79.0,5.596197263887763,Story7_CD_w80,-0.3804599919150844,8,24,0.34782608695652173,0.35,CD,4,K-1,80,80,biting,biting,-1,CD_Story7_s4_d80_o80_K-1,CD
P096,Story7,CD,"dreams,",366.3999999761581,K,81,4,5.903725632734904,1,False,7,1,14.649870319225345,6,80.0,5.476881874265044,Story7_CD_w81,0.09577946722067487,9,24,0.391304347826087,0.35,CD,4,K,81,81,"dreams,","people,",0,CD_Story7_s4_d81_o81_K,CD
P096,Story7,CD,I,613.8999999761581,K+1,82,4,6.419832048394614,1,False,7,1,6.34519787421021,1,81.0,5.903725632734904,Story7_CD_w82,0.43517568152954755,10,24,0.43478260869565216,0.45,CD,4,K+1,82,82,I,I,1,CD_Story7_s4_d82_o82_K+1,CD
P096,Story7,CD,wish,429.1000000238419,K+2,83,4,6.061689992053042,1,False,7,1,12.693163829999095,4,82.0,6.419832048394614,Story7_CD_w83,-0.13663066489470577,11,24,0.4782608695652174,0.45,CD,4,K+2,83,83,wish,wish,2,CD_Story7_s4_d83_o83_K+2,CD
P096,Story7,CD,I,250.5,K+3,84,4,5.523458920524919,1,False,7,1,6.34519787421021,1,83.0,6.061689992053042,Story7_CD_w84,-0.5265935384405198,12,24,0.5217391304347826,0.55,CD,4,K+3,84,84,I,I,3,CD_Story7_s4_d84_o84_K+3,CD
P096,Story7,CD,"pain.""",718.9999999522697,K_END,95,4,6.577861357654662,1,False,7,1,13.190101582923027,4,94.0,5.910525604602378,Story7_CD_w95,0.5903898520554858,23,24,1.0,0.95,CD,4,K_END,95,95,"pain.""","pain.""",4,CD_Story7_s4_d95_o95_K_END,CD
P096,Story10,CD,to,334.1000000238419,K-3,50,3,5.811440349434072,1,False,10,1,5.216250016992825,2,49.0,6.045242252844954,Story10_CD_w50,-0.23180286551747642,16,36,0.45714285714285713,0.45,CD,3,K-3,50,50,to,to,-3,CD_Story10_s3_d50_o50_K-3,CD
P096,Story10,CD,take,342.0,K-2,51,3,5.834810737062605,1,False,10,1,10.231128851183081,4,50.0,5.811440349434072,Story10_CD_w51,-0.11164019591660956,17,36,0.4857142857142857,0.45,CD,3,K-2,51,51,take,take,-2,CD_Story10_s3_d51_o51_K-2,CD
P096,Story10,CD,my,358.1000000238419,K-1,52,3,5.880812277070966,1,False,10,1,8.07048166332878,2,51.0,5.834810737062605,Story10_CD_w52,-0.07531382585401314,18,36,0.5142857142857142,0.55,CD,3,K-1,52,52,my,my,-1,CD_Story10_s3_d52_o52_K-1,CD
P096,Story10,CD,"word,",711.0000000237487,K,53,3,6.566672429836642,1,False,10,1,12.423773929125478,4,52.0,5.880812277070966,Story10_CD_w53,0.5915020250189365,19,36,0.5428571428571428,0.55,CD,3,K,53,53,"word,","honey,",0,CD_Story10_s3_d53_o53_K,CD
P096,Story10,CD,and,410.6999999284708,K+1,54,3,6.017863020788348,1,False,10,1,5.282087830355572,3,53.0,6.566672429836642,Story10_CD_w54,-0.241248482590124,20,36,0.5714285714285714,0.55,CD,3,K+1,54,54,and,and,1,CD_Story10_s3_d54_o54_K+1,CD
P096,Story10,CD,protect,382.0,K+2,55,3,5.945420608606575,1,False,10,1,13.553056946070445,7,54.0,6.017863020788348,Story10_CD_w55,-0.08648780405830525,21,36,0.6,0.55,CD,3,K+2,55,55,protect,protect,2,CD_Story10_s3_d55_o55_K+2,CD
P096,Story10,CD,my,350.0,K+3,56,3,5.857933154483459,1,False,10,1,8.07048166332878,2,55.0,5.945420608606575,Story10_CD_w56,-0.1439846281465087,22,36,0.6285714285714286,0.65,CD,3,K+3,56,56,my,my,3,CD_Story10_s3_d56_o56_K+3,CD
P096,Story10,CD,displeased,613.9999999522661,K-3,62,3,6.4199949280694,1,False,10,1,20.031619583134503,10,61.0,6.921362282317792,Story10_CD_w62,0.014044413916289855,28,36,0.8,0.75,CD,3,K-3,62,62,displeased,displeased,-3,CD_Story10_s3_d62_o62_K-3,CD
P096,Story10,CD,by,414.6999999999534,K-2,63,3,6.027555367252223,1,False,10,1,7.773590119378742,2,62.0,6.4199949280694,Story10_CD_w63,-0.17083272069236166,29,36,0.8285714285714286,0.85,CD,3,K-2,63,63,by,by,-2,CD_Story10_s3_d63_o63_K-2,CD
P096,Story10,CD,the,337.200000023935,K-1,64,3,5.820676226198682,1,False,10,1,4.218934101564037,3,63.0,6.027555367252223,Story10_CD_w64,-0.21524474717771813,30,36,0.8571428571428571,0.85,CD,3,K-1,64,64,the,the,-1,CD_Story10_s3_d64_o64_K-1,CD
P096,Story10,CD,compliment,606.1999999284744,K,65,3,6.407209964505713,1,False,10,1,16.90831321702387,10,64.0,5.820676226198682,Story10_CD_w65,0.4569354459396404,31,36,0.8857142857142857,0.85,CD,3,K,65,65,compliment,request,0,CD_Story10_s3_d65_o65_K,CD
P096,Story10,CD,but,388.8999999761509,K+1,66,3,5.963322241100377,1,False,10,1,7.871548214816321,3,65.0,6.407209964505713,Story10_CD_w66,-0.22977296522002533,32,36,0.9142857142857143,0.95,CD,3,K+1,66,66,but,but,1,CD_Story10_s3_d66_o66_K+1,CD
P096,Story10,CD,honored,415.3999999761545,K+2,67,3,6.029241911384608,1,False,10,1,16.27621674071162,7,66.0,5.963322241100377,Story10_CD_w67,0.01991298352944426,33,36,0.9428571428571428,0.95,CD,3,K+2,67,67,honored,honored,2,CD_Story10_s3_d67_o67_K+2,CD
P096,Story10,CD,his,342.1000000238419,K+3,68,3,5.835103092053251,1,False,10,1,8.269790471552188,3,67.0,6.029241911384608,Story10_CD_w68,-0.20151609828733452,34,36,0.9714285714285714,0.95,CD,3,K+3,68,68,his,his,3,CD_Story10_s3_d68_o68_K+3,CD
P096,Story10,CD,promise.,661.5,K_END,69,3,6.49450998355501,1,False,10,1,14.250681648604482,7,68.0,5.835103092053251,Story10_CD_w69,0.5382628477972018,35,36,1.0,0.95,CD,3,K_END,69,69,promise.,promise.,4,CD_Story10_s3_d69_o69_K_END,CD
P096,Story10,CD,remain,429.3999999761581,K-3,91,5,6.062388885389157,1,False,10,1,13.852617227929352,6,90.0,5.744284417889189,Story10_CD_w91,0.14374001803634595,7,20,0.3684210526315789,0.35,CD,5,K-3,91,91,remain,remain,-3,CD_Story10_s5_d91_o91_K-3,CD
P096,Story10,CD,in,399.0,K-2,92,5,5.988961416889863,1,False,10,1,5.748553568441418,2,91.0,6.062388885389157,Story10_CD_w92,-0.06138037881694114,8,20,0.42105263157894735,0.45,CD,5,K-2,92,92,in,in,-2,CD_Story10_s5_d92_o92_K-2,CD
P096,Story10,CD,the,381.6999999284744,K-1,93,5,5.944634959563797,1,False,10,1,4.218934101564037,3,92.0,5.988961416889863,Story10_CD_w93,-0.07530839998054173,9,20,0.47368421052631576,0.45,CD,5,K-1,93,93,the,the,-1,CD_Story10_s5_d93_o93_K-1,CD
P096,Story10,CD,city,740.9000000953674,K,94,5,6.60786566355133,1,False,10,1,11.262683585057927,4,93.0,5.944634959563797,Story10_CD_w94,0.606273133892234,10,20,0.5263157894736842,0.55,CD,5,K,94,94,city,wound,0,CD_Story10_s5_d94_o94_K,CD
P096,Story10,CD,you,367.2999999523163,K+1,95,5,5.906178952695799,1,False,10,1,6.710283551513701,3,94.0,6.60786566355133,Story10_CD_w95,-0.3699862488557679,11,20,0.5789473684210527,0.55,CD,5,K+1,95,95,you,you,1,CD_Story10_s5_d95_o95_K+1,CD
P096,Story10,CD,"inflict,",341.6999999284672,K+2,96,5,5.833933158911902,1,False,10,1,18.800637699497724,7,95.0,5.906178952695799,Story10_CD_w96,-0.15173886451523266,12,20,0.631578947368421,0.65,CD,5,K+2,96,96,"inflict,","inflict,",2,CD_Story10_s5_d96_o96_K+2,CD
P096,Story10,CD,and,526.7999999523163,K+3,97,5,6.26682096977861,1,False,10,1,5.282087830355572,3,96.0,5.833933158911902,Story10_CD_w97,0.31105817780438194,13,20,0.6842105263157895,0.65,CD,5,K+3,97,97,and,and,3,CD_Story10_s5_d97_o97_K+3,CD
P096,Story10,CD,it.”,333.8999999761581,K_END,103,5,5.810841546878204,1,False,10,1,6.81035885291489,2,102.0,5.835395361249055,Story10_CD_w103,-0.14552658619399406,19,20,1.0,0.95,CD,5,K_END,103,103,it.”,it.”,4,CD_Story10_s5_d103_o103_K_END,CD
P096,Story12,CD,neck,231.5000000239816,K-3,30,2,5.4445798736298805,1,False,12,1,14.515404404591045,4,29.0,5.442850517175959,Story12_CD_w30,-0.3492775583744283,18,24,0.782608695652174,0.75,CD,2,K-3,30,30,neck,neck,-3,CD_Story12_s2_d30_o30_K-3,CD
P096,Story12,CD,of,334.10000002384,K-2,31,2,5.811440349434067,1,False,12,1,5.316168825598678,2,30.0,5.4445798736298805,Story12_CD_w31,0.016866976476853424,19,24,0.8260869565217391,0.85,CD,2,K-2,31,31,of,of,-2,CD_Story12_s2_d31_o31_K-2,CD
P096,Story12,CD,the,278.9000000478682,K-1,32,2,5.630853294805076,1,False,12,1,4.218934101564037,3,31.0,5.811440349434067,Story12_CD_w32,-0.3155976381741361,20,24,0.8695652173913043,0.85,CD,2,K-1,32,32,the,the,-1,CD_Story12_s2_d32_o32_K-1,CD
P096,Story12,CD,curtain,262.2999999523163,K,33,2,5.569488886691037,1,False,12,1,17.075578872015694,7,32.0,5.630853294805076,Story12_CD_w33,-0.30220032340568537,21,24,0.9130434782608695,0.95,CD,2,K,33,33,curtain,jar,0,CD_Story12_s2_d33_o33_K,CD
P096,Story12,CD,trapped,278.39999997616,K+1,34,2,5.629058928374632,1,False,12,1,15.977372258937299,7,33.0,5.569488886691037,Story12_CD_w34,-0.2172258645356271,22,24,0.9565217391304348,0.95,CD,2,K+1,34,34,trapped,trapped,1,CD_Story12_s2_d34_o34_K+1,CD
P096,Story12,CD,him.,285.6999999284762,K+2|K_END,35,2,5.6549423089863815,1,False,12,1,9.598413219013558,3,34.0,5.629058928374632,Story12_CD_w35,-0.21600404650153138,23,24,1.0,0.95,CD,2,K+2,35,35,him.,him.,2,CD_Story12_s2_d35_o35_K+2,CD
P096,Story12,CD,him.,285.6999999284762,K+2|K_END,35,2,5.6549423089863815,1,False,12,1,9.598413219013558,3,34.0,5.629058928374632,Story12_CD_w35,-0.21600404650153138,23,24,1.0,0.95,CD,2,K_END,35,35,him.,him.,4,CD_Story12_s2_d35_o35_K_END,CD
P096,Story12,CD,to,270.0,K-3,45,3,5.598421958998374,1,False,12,1,5.216250016992825,2,44.0,6.0844994130751715,Story12_CD_w45,-0.461073433831122,9,19,0.5,0.45,CD,3,K-3,45,45,to,to,-3,CD_Story12_s3_d45_o45_K-3,CD
P096,Story12,CD,free,317.800000047544,K-2,46,3,5.761422254252219,1,False,12,1,11.193476309703684,4,45.0,5.598421958998374,Story12_CD_w46,-0.09684061947022293,10,19,0.5555555555555556,0.55,CD,3,K-2,46,46,free,free,-2,CD_Story12_s3_d46_o46_K-2,CD
P096,Story12,CD,his,304.2999999762978,K-1,47,3,5.718014056825035,1,False,12,1,8.269790471552188,3,46.0,5.761422254252219,Story12_CD_w47,-0.20772974972821157,11,19,0.6111111111111112,0.65,CD,3,K-1,47,47,his,his,-1,CD_Story12_s3_d47_o47_K-1,CD
P096,Story12,CD,"paw,",455.0,K,48,3,6.12029741895095,1,False,12,1,18.33702001977382,3,47.0,5.718014056825035,Story12_CD_w48,0.21252428938530343,12,19,0.6666666666666666,0.65,CD,3,K,48,48,"paw,","hand,",0,CD_Story12_s3_d48_o48_K,CD
P096,Story12,CD,he,510.1999999284744,K+1,49,3,6.2348028055675195,1,False,12,1,7.673002535434241,2,48.0,6.12029741895095,Story12_CD_w49,0.16048729952155227,13,19,0.7222222222222222,0.75,CD,3,K+1,49,49,he,he,1,CD_Story12_s3_d49_o49_K+1,CD
P096,Story12,CD,started,670.3999999761581,K+2,50,3,6.50787454913231,1,False,12,1,11.994930630321603,7,49.0,6.2348028055675195,Story12_CD_w50,0.38615464856666026,14,19,0.7777777777777778,0.75,CD,3,K+2,50,50,started,started,2,CD_Story12_s3_d50_o50_K+2,CD
P096,Story12,CD,to,333.8999999761581,K+3,51,3,5.810841546878204,1,False,12,1,5.216250016992825,2,50.0,6.50787454913231,Story12_CD_w51,-0.4239280629336113,15,19,0.8333333333333334,0.85,CD,3,K+3,51,51,to,to,3,CD_Story12_s3_d51_o51_K+3,CD
P096,Story12,CD,frustration.,1334.799999952309,K_END,54,3,7.19653674684149,1,False,12,1,16.70969148824714,11,53.0,5.811440349434093,Story12_CD_w54,1.2500858138622668,18,19,1.0,0.95,CD,3,K_END,54,54,frustration.,frustration.,4,CD_Story12_s3_d54_o54_K_END,CD
P096,Story17,CD,keeping,629.8000000715219,K-3,33,2,6.445402308780487,1,False,17,1,13.818868436574812,7,32.0,6.120297419055748,Story17_CD_w33,0.3710868026911349,15,22,0.7142857142857143,0.75,CD,2,K-3,33,33,keeping,keeping,-3,CD_Story17_s2_d33_o33_K-3,CD
P096,Story17,CD,them,645.3999999761618,K-2,34,2,6.469870279580926,1,False,17,1,9.333516069162574,4,33.0,6.445402308780487,Story17_CD_w34,0.2609637214182259,16,22,0.7619047619047619,0.75,CD,2,K-2,34,34,them,them,-2,CD_Story17_s2_d34_o34_K-2,CD
P096,Story17,CD,from,714.1999999284781,K-1,35,2,6.571163035060205,1,False,17,1,7.871548214816321,4,34.0,6.469870279580926,Story17_CD_w35,0.3521269155275748,17,22,0.8095238095238095,0.85,CD,2,K-1,35,35,from,from,-1,CD_Story17_s2_d35_o35_K-1,CD
P096,Story17,CD,"blinking,",1022.899999976162,K,36,2,6.930397009439657,1,False,17,1,18.931568569324174,8,35.0,6.571163035060205,Story17_CD_w36,0.6694264282663323,18,22,0.8571428571428571,0.85,CD,2,K,36,36,"blinking,","sleeping,",0,CD_Story17_s2_d36_o36_K,CD
P096,Story17,CD,with,1165.799999952324,K+1,37,2,7.061162825570554,1,False,17,1,7.142034924353815,4,36.0,6.930397009439657,Story17_CD_w37,0.6514720003149037,19,22,0.9047619047619048,0.95,CD,2,K+1,37,37,with,with,1,CD_Story17_s2_d37_o37_K+1,CD
P096,Story17,CD,feigned,942.3999999761581,K+2,38,2,6.848429812872023,1,False,17,1,21.093221832802943,7,37.0,7.061162825570554,Story17_CD_w38,0.38460289392922853,20,22,0.9523809523809523,0.95,CD,2,K+2,38,38,feigned,feigned,2,CD_Story17_s2_d38_o38_K+2,CD
P096,Story17,CD,indignation.,2349.700000047684,K+3|K_END,39,2,7.762042939434853,1,False,17,1,19.66853416349038,11,38.0,6.848429812872023,Story17_CD_w39,1.3862859354480292,21,22,1.0,0.95,CD,2,K+3,39,39,indignation.,indignation.,3,CD_Story17_s2_d39_o39_K+3,CD
P096,Story17,CD,indignation.,2349.700000047684,K+3|K_END,39,2,7.762042939434853,1,False,17,1,19.66853416349038,11,38.0,6.848429812872023,Story17_CD_w39,1.3862859354480292,21,22,1.0,0.95,CD,2,K_END,39,39,indignation.,indignation.,4,CD_Story17_s2_d39_o39_K_END,CD
P096,Story17,CD,time,517.5999999046471,K-3,55,3,6.24920274300247,1,False,17,1,9.002310160687202,4,54.0,6.1872369016260595,Story17_CD_w55,0.14717477958277048,15,25,0.625,0.65,CD,3,K-3,55,55,time,time,-3,CD_Story17_s3_d55_o55_K-3,CD
P096,Story17,CD,for,397.6999999284817,K-2,56,3,5.985697952033815,1,False,17,1,6.6152870375779536,3,55.0,6.24920274300247,Story17_CD_w56,-0.14198341755434374,16,25,0.6666666666666666,0.65,CD,3,K-2,56,56,for,for,-2,CD_Story17_s3_d56_o56_K-2,CD
P096,Story17,CD,their,397.7000000476837,K-1,57,3,5.985697952333544,1,False,17,1,8.868173488035664,5,56.0,5.985697952033815,Story17_CD_w57,-0.032894356573716976,17,25,0.7083333333333334,0.75,CD,3,K-1,57,57,their,their,-1,CD_Story17_s3_d57_o57_K-1,CD
P096,Story17,CD,"past,",405.6999999284817,K,58,3,6.0056139700361175,1,False,17,1,12.09236478122723,4,57.0,5.985697952333544,Story17_CD_w58,-0.012978338995228711,18,25,0.75,0.75,CD,3,K,58,58,"past,","work,",0,CD_Story17_s3_d58_o58_K,CD
P096,Story17,CD,with,1237.699999928482,K+1,59,3,7.121010097488194,1,False,17,1,7.142034924353815,4,58.0,6.0056139700361175,Story17_CD_w59,1.0941727024540793,19,25,0.7916666666666666,0.75,CD,3,K+1,59,59,with,with,1,CD_Story17_s3_d59_o59_K+1,CD
P096,Story17,CD,a,540.8000000715183,K+2,60,3,6.293049524861,1,False,17,1,5.448508591452505,1,59.0,7.121010097488194,Story17_CD_w60,-0.19555372795340986,20,25,0.8333333333333334,0.85,CD,3,K+2,60,60,a,a,2,CD_Story17_s3_d60_o60_K+2,CD
P096,Story17,CD,tone,585.5,K+3,61,3,6.372466183037772,1,False,17,1,14.982033636307161,4,60.0,6.293049524861,Story17_CD_w61,0.2266325657077628,21,25,0.875,0.85,CD,3,K+3,61,61,tone,tone,3,CD_Story17_s3_d61_o61_K+3,CD
P096,Story17,CD,pride.,1452.800000071518,K_END,64,3,7.281248007896257,1,False,17,1,14.982033636307161,5,63.0,6.3111901961385675,Story17_CD_w64,1.1279042850288272,24,25,1.0,0.95,CD,3,K_END,64,64,pride.,pride.,4,CD_Story17_s3_d64_o64_K_END,CD
P096,Story18,CD,hid,333.6999999284744,K-3,30,3,5.810242385542987,1,False,18,1,17.30629807994948,3,29.0,5.329331419846068,Story18_CD_w30,0.06338103149057517,6,15,0.42857142857142855,0.45,CD,3,K-3,30,30,hid,hid,-3,CD_Story18_s3_d30_o30_K-3,CD
P096,Story18,CD,in,262.0,K-2,31,3,5.568344503761097,1,False,18,1,5.748553568441418,2,30.0,5.810242385542987,Story18_CD_w31,-0.377610480908686,7,15,0.5,0.45,CD,3,K-2,31,31,in,in,-2,CD_Story18_s3_d31_o31_K-2,CD
P096,Story18,CD,their,376.5999999046326,K-1,32,3,5.931183615969819,1,False,18,1,8.868173488035664,5,31.0,5.568344503761097,Story18_CD_w32,0.0853725892420556,8,15,0.5714285714285714,0.55,CD,3,K-1,32,32,their,their,-1,CD_Story18_s3_d32_o32_K-1,CD
P096,Story18,CD,mirrors,246.0000000000018,K,33,3,5.50533153593237,1,False,18,1,17.240034404404973,7,32.0,5.931183615969819,Story18_CD_w33,-0.49069223563254116,9,15,0.6428571428571429,0.65,CD,3,K,33,33,mirrors,holes,0,CD_Story18_s3_d33_o33_K,CD
P096,Story18,CD,and,247.4999999761312,K+1,34,3,5.511410581912306,1,False,18,1,5.282087830355572,3,33.0,5.50533153593237,Story18_CD_w34,-0.30831353593656363,10,15,0.7142857142857143,0.75,CD,3,K+1,34,34,and,and,1,CD_Story18_s3_d34_o34_K+1,CD
P096,Story18,CD,refused,973.89999997616,K+2,35,3,6.881308628942675,1,False,18,1,14.814704811633275,7,34.0,5.511410581912306,Story18_CD_w35,1.0590678304165806,11,15,0.7857142857142857,0.75,CD,3,K+2,35,35,refused,refused,2,CD_Story18_s3_d35_o35_K+2,CD
P096,Story18,CD,to,229.6999999284708,K+3,36,3,5.4367741093836495,1,False,18,1,5.216250016992825,2,35.0,6.881308628942675,Story18_CD_w36,-0.9525944845414918,12,15,0.8571428571428571,0.85,CD,3,K+3,36,36,to,to,3,CD_Story18_s3_d36_o36_K+3,CD
P096,Story18,CD,out.,198.1999999284708,K_END,38,3,5.289276621534993,1,False,18,1,8.702749878828293,3,37.0,5.329331419846068,Story18_CD_w38,-0.45758473251741894,14,15,1.0,0.95,CD,3,K_END,38,38,out.,out.,4,CD_Story18_s3_d38_o38_K_END,CD
P096,Story18,CD,climbed,206.2999999523163,K-3,55,5,5.329331419846068,1,False,18,1,17.1078192090159,7,54.0,5.438079308923196,Story18_CD_w55,-0.46255076675684403,1,14,0.07692307692307693,0.05,CD,5,K-3,55,55,climbed,climbed,-3,CD_Story18_s5_d55_o55_K-3,CD
P096,Story18,CD,onto,254.2999999523163,K-2,56,5,5.538514672240564,1,False,18,1,14.051372840381076,4,55.0,5.329331419846068,Story18_CD_w56,-0.20834668181184846,2,14,0.15384615384615385,0.15,CD,5,K-2,56,56,onto,onto,-2,CD_Story18_s5_d56_o56_K-2,CD
P096,Story18,CD,a,247.5000000477303,K-1,57,5,5.511410582201594,1,False,18,1,5.448508591452505,1,56.0,5.538514672240564,Story18_CD_w57,-0.3220511119433267,3,14,0.23076923076923078,0.25,CD,5,K-1,57,57,a,a,-1,CD_Story18_s5_d57_o57_K-1,CD
P096,Story18,CD,"thought,",327.4999999762513,K,58,5,5.791488055002791,1,False,18,1,11.327942224337981,7,57.0,5.511410582201594,Story18_CD_w58,-0.030752743643066793,4,14,0.3076923076923077,0.35,CD,5,K,58,58,"thought,","peg,",0,CD_Story18_s5_d58_o58_K,CD
P096,Story18,CD,hung,977.299999976065,K+1,59,5,6.884793667320299,1,False,18,1,15.913646661326911,4,58.0,5.791488055002791,Story18_CD_w59,0.9466028386448286,5,14,0.38461538461538464,0.35,CD,5,K+1,59,59,hung,hung,1,CD_Story18_s5_d59_o59_K+1,CD
P096,Story18,CD,herself,294.1999999284744,K+2,60,5,5.684259807924218,1,False,18,1,14.017482472311452,7,59.0,6.884793667320299,Story18_CD_w60,-0.7065515664591233,6,14,0.46153846153846156,0.45,CD,5,K+2,60,60,herself,herself,2,CD_Story18_s5_d60_o60_K+2,CD
P096,Story18,CD,from,333.4000000953674,K+3,61,5,5.809342970602739,1,False,18,1,7.871548214816321,4,60.0,5.684259807924218,Story18_CD_w61,-0.08445614622088815,7,14,0.5384615384615384,0.55,CD,5,K+3,61,61,from,from,3,CD_Story18_s5_d61_o61_K+3,CD
P096,Story18,CD,dead.,668.7999999523163,K_END,67,5,6.505485061699194,1,False,18,1,12.655444164049937,4,66.0,5.901539839645208,Story18_CD_w67,0.5217335972236485,13,14,1.0,0.95,CD,5,K_END,67,67,dead.,dead.,4,CD_Story18_s5_d67_o67_K_END,CD
P096,Story18,CD,a,381.3999999762746,K-3,86,6,5.943848693104113,1,False,18,1,5.448508591452505,1,85.0,5.8576473993055025,Story18_CD_w86,-0.021731621351544383,18,28,0.6666666666666666,0.65,CD,6,K-3,86,86,a,a,-3,CD_Story18_s6_d86_o86_K-3,CD
P096,Story18,CD,sack,358.0,K-2,87,6,5.8805329864007,1,False,18,1,16.90831321702387,4,86.0,5.943848693104113,Story18_CD_w87,-0.12073403468142985,19,28,0.7037037037037037,0.75,CD,6,K-2,87,87,sack,sack,-2,CD_Story18_s6_d87_o87_K-2,CD
P096,Story18,CD,of,349.2000000476837,K-1,88,6,5.855644824101998,1,False,18,1,5.316168825598678,2,87.0,5.8805329864007,Story18_CD_w88,-0.11940995641618635,20,28,0.7407407407407407,0.75,CD,6,K-1,88,88,of,of,-1,CD_Story18_s6_d88_o88_K-1,CD
P096,Story18,CD,"air,",391.0,K,89,6,5.968707559985366,1,False,18,1,12.06120384974077,3,88.0,5.855644824101998,Story18_CD_w89,0.003956297051277424,21,28,0.7777777777777778,0.75,CD,6,K,89,89,"air,","grain,",0,CD_Story18_s6_d89_o89_K,CD
P096,Story18,CD,we,389.7999999523163,K+1,90,6,5.965633786951131,1,False,18,1,8.170848621858552,2,89.0,5.968707559985366,Story18_CD_w90,-0.04592462362603822,22,28,0.8148148148148148,0.85,CD,6,K+1,90,90,we,we,1,CD_Story18_s6_d90_o90_K+1,CD
P096,Story18,CD,still,390.1000000238419,K+2,91,6,5.966403116573728,1,False,18,1,10.231128851183081,5,90.0,5.965633786951131,Story18_CD_w91,-0.04388277439642252,23,28,0.8518518518518519,0.85,CD,6,K+2,91,91,still,still,2,CD_Story18_s6_d91_o91_K+2,CD
P096,Story18,CD,wouldn’t,390.5,K+3,92,6,5.967427969279741,1,False,18,1,12.693163829999095,8,91.0,5.966403116573728,Story18_CD_w92,-0.04317641854040932,24,28,0.8888888888888888,0.85,CD,6,K+3,92,92,wouldn’t,wouldn’t,3,CD_Story18_s6_d92_o92_K+3,CD
P096,Story18,CD,you.”,554.100000047587,K_END,95,6,6.317345175959185,1,False,18,1,6.710283551513701,3,94.0,5.989713013949757,Story18_CD_w95,0.297090660716413,27,28,1.0,0.95,CD,6,K_END,95,95,you.”,you.”,4,CD_Story18_s6_d95_o95_K_END,CD
