DistType,Story,PerturbationID,Distance,AtBoundary,DistWordIndex,OriginalWordIndex,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
CD,Story7,CD_Story7_s4_k81,0,0,81,81,16.618885040283203,1.6200919151306152,14.998793125152588,0.007317543029785156
CD,Story7,CD_Story7_s4_k81,1,0,82,82,15.070379257202148,15.973560333251953,-0.9031810760498047,0.002450883388519287
CD,Story7,CD_Story7_s4_k81,2,0,83,83,5.649260997772217,5.712130546569824,-0.06286954879760742,0.0016137957572937012
CD,Story7,CD_Story7_s4_k81,3,0,84,84,0.7657918930053711,0.7254788875579834,0.040313005447387695,0.001587510108947754
CD,Story7,CD_Story7_s4_k81,4,0,85,85,0.582944393157959,0.5128961205482483,0.0700482726097107,0.004643082618713379
CD,Story7,CD_Story7_s4_k81,5,0,86,86,4.437028884887695,4.2742919921875,0.1627368927001953,0.012450635433197021
CD,Story7,CD_Story7_s4_k81,6,0,87,87,3.525258779525757,2.1515750885009766,1.3736836910247803,0.0045729875564575195
CD,Story7,CD_Story7_s4_k81,7,0,88,88,3.718811511993408,4.304749488830566,-0.5859379768371582,0.0032542943954467773
CD,Story7,CD_Story7_s4_k81,8,0,89,89,2.0736703872680664,1.4862351417541504,0.587435245513916,0.0025870800018310547
CD,Story7,CD_Story7_s4_k81,9,0,90,90,0.4499959647655487,0.3757609724998474,0.0742349922657013,0.001041412353515625
CD,Story7,CD_Story7_s4_k81,10,0,91,91,1.1745765209197998,1.1102406978607178,0.06433582305908203,0.0009996294975280762
CD,Story8,CD_Story8_s2_k23,0,0,23,23,11.400757789611816,0.15075816214084625,11.24999962747097,0.0494685173034668
CD,Story8,CD_Story8_s2_k23,1,0,24,24,11.280577659606934,8.677536010742188,2.603041648864746,0.06763666868209839
CD,Story8,CD_Story8_s2_k23,2,1,25,25,6.037228584289551,1.964767575263977,4.072461009025574,0.0035718679428100586
CD,Story8,CD_Story8_s3_k62,0,0,62,62,21.196693420410156,6.734896183013916,14.46179723739624,0.05454814434051514
CD,Story8,CD_Story8_s3_k62,1,1,63,63,2.315943956375122,2.9405574798583984,-0.6246135234832764,0.012815117835998535
CD,Story8,CD_Story8_s6_k95,0,0,95,95,26.374685287475586,6.732345104217529,19.642340183258057,0.010296165943145752
CD,Story8,CD_Story8_s6_k95,1,0,96,96,12.914132118225098,11.086163520812988,1.8279685974121094,0.008547723293304443
CD,Story8,CD_Story8_s6_k95,2,0,97,97,0.13403011858463287,0.08965390175580978,0.04437621682882309,0.00848156213760376
CD,Story8,CD_Story8_s6_k95,3,0,98,98,6.854620456695557,5.851647853851318,1.0029726028442383,0.0044234395027160645
CD,Story8,CD_Story8_s6_k95,4,0,99,99,4.302953720092773,4.264893531799316,0.03806018829345703,0.002596557140350342
CD,Story8,CD_Story8_s6_k95,5,0,100,100,0.5954346060752869,0.5740677118301392,0.021366894245147705,0.005503952503204346
CD,Story8,CD_Story8_s6_k95,6,0,101,101,4.436020851135254,4.782422065734863,-0.3464012145996094,0.02338951826095581
CD,Story8,CD_Story8_s6_k95,7,0,102,102,8.79667854309082,7.966405868530273,0.8302726745605469,0.020262479782104492
CD,Story8,CD_Story8_s6_k95,8,0,103,103,7.078577041625977,6.944941997528076,0.1336350440979004,0.016999244689941406
CD,Story8,CD_Story8_s6_k95,9,0,104,104,12.175579071044922,12.070743560791016,0.10483551025390625,0.0036503076553344727
CD,Story8,CD_Story8_s6_k95,10,0,105,105,2.456991195678711,1.6926478147506714,0.7643433809280396,0.008619368076324463
CD,Story9,CD_Story9_s2_k25,0,0,25,25,24.200651168823242,3.039639711380005,21.161011457443237,0.007110595703125
CD,Story9,CD_Story9_s2_k25,1,0,26,26,2.4040043354034424,2.8719401359558105,-0.46793580055236816,0.0014727115631103516
CD,Story9,CD_Story9_s2_k25,2,0,27,27,0.9625115394592285,0.7966974377632141,0.1658141016960144,0.001311957836151123
CD,Story9,CD_Story9_s2_k25,3,0,28,28,0.15198403596878052,0.12320204824209213,0.028781987726688385,0.0017033219337463379
CD,Story9,CD_Story9_s2_k25,4,0,29,29,1.2728583812713623,1.2396996021270752,0.03315877914428711,0.001141190528869629
CD,Story9,CD_Story9_s2_k25,5,1,30,30,7.309436321258545,6.988777160644531,0.32065916061401367,0.0023874640464782715
CD,Story9,CD_Story9_s5_k52,0,0,52,52,19.546573638916016,1.050498127937317,18.4960755109787,0.029133915901184082
CD,Story9,CD_Story9_s5_k52,1,0,53,53,13.456815719604492,11.801705360412598,1.6551103591918945,0.016218245029449463
CD,Story9,CD_Story9_s5_k52,2,0,54,54,8.639442443847656,8.946113586425781,-0.306671142578125,0.02415311336517334
CD,Story9,CD_Story9_s5_k52,3,0,55,55,4.2859063148498535,3.26405930519104,1.0218470096588135,0.01127701997756958
